       value	     chindex	     chlabel	        bini	  binlabel	ERPset
       1.760	           1	        E104	        2350	24_:_30510	
     -76.108	           1	        E104	        2351	24_:_60101	
     -35.142	           1	        E104	        2352	24_:_60102	
     -11.471	           1	        E104	        2353	24_:_60103	
     -16.897	           1	        E104	        2354	24_:_60104	
     -12.962	           1	        E104	        2355	24_:_60105	
     -41.786	           1	        E104	        2356	24_:_60106	
     -30.709	           1	        E104	        2357	24_:_60107	
     -28.959	           1	        E104	        2358	24_:_60108	
      16.093	           1	        E104	        2359	24_:_60109	
      12.290	           1	        E104	        2360	24_:_60110	
     -46.392	           1	        E104	        2361	24_:_60201	
     -30.104	           1	        E104	        2362	24_:_60202	
     -10.651	           1	        E104	        2363	24_:_60203	
     -19.341	           1	        E104	        2364	24_:_60204	
      -3.900	           1	        E104	        2365	24_:_60205	
     -13.932	           1	        E104	        2366	24_:_60206	
     -10.595	           1	        E104	        2367	24_:_60207	
      46.495	           1	        E104	        2368	24_:_60208	
     -20.392	           1	        E104	        2369	24_:_60209	
       7.200	           1	        E104	        2370	24_:_60210	
     -21.052	           1	        E104	        2371	24_:_60301	
      -5.097	           1	        E104	        2372	24_:_60302	
     -10.863	           1	        E104	        2373	24_:_60303	
     -29.341	           1	        E104	        2374	24_:_60304	
       9.776	           1	        E104	        2375	24_:_60305	
      23.933	           1	        E104	        2376	24_:_60306	
      14.166	           1	        E104	        2377	24_:_60307	
      33.284	           1	        E104	        2378	24_:_60308	
     -12.544	           1	        E104	        2379	24_:_60309	
     -33.353	           1	        E104	        2380	24_:_60310	
       0.978	           1	        E104	        2381	24_:_60401	
     -32.581	           1	        E104	        2382	24_:_60402	
      19.973	           1	        E104	        2383	24_:_60403	
     -15.908	           1	        E104	        2384	24_:_60404	
      21.073	           1	        E104	        2385	24_:_60405	
     -23.631	           1	        E104	        2386	24_:_60406	
      10.186	           1	        E104	        2387	24_:_60407	
      20.092	           1	        E104	        2388	24_:_60408	
      30.777	           1	        E104	        2389	24_:_60409	
      15.473	           1	        E104	        2390	24_:_60410	
       9.558	           1	        E104	        2391	24_:_60501	
      35.508	           1	        E104	        2392	24_:_60502	
     -55.630	           1	        E104	        2393	24_:_60503	
      27.312	           1	        E104	        2394	24_:_60504	
      -2.796	           1	        E104	        2395	24_:_60505	
      17.087	           1	        E104	        2396	24_:_60506	
     -22.427	           1	        E104	        2397	24_:_60507	
      12.138	           1	        E104	        2398	24_:_60508	
       8.600	           1	        E104	        2399	24_:_60509	
       4.023	           1	        E104	        2400	24_:_60510	
      -7.894	           1	        E104	        2401	25_:_30101	
     -12.064	           1	        E104	        2402	25_:_30102	
     -13.315	           1	        E104	        2403	25_:_30103	
     -35.651	           1	        E104	        2404	25_:_30104	
     -50.047	           1	        E104	        2405	25_:_30105	
      16.525	           1	        E104	        2406	25_:_30106	
     -25.296	           1	        E104	        2407	25_:_30107	
      33.026	           1	        E104	        2408	25_:_30108	
      -0.474	           1	        E104	        2409	25_:_30109	
      28.199	           1	        E104	        2410	25_:_30110	
     -39.497	           1	        E104	        2411	25_:_30201	
       9.479	           1	        E104	        2412	25_:_30202	
     -57.854	           1	        E104	        2413	25_:_30203	
     -43.640	           1	        E104	        2414	25_:_30204	
     -20.197	           1	        E104	        2415	25_:_30205	
      17.674	           1	        E104	        2416	25_:_30206	
      -6.535	           1	        E104	        2417	25_:_30207	
      -8.921	           1	        E104	        2418	25_:_30208	
     -11.407	           1	        E104	        2419	25_:_30209	
      -4.944	           1	        E104	        2420	25_:_30210	
      -0.405	           1	        E104	        2421	25_:_30301	
     -21.257	           1	        E104	        2422	25_:_30302	
       5.817	           1	        E104	        2423	25_:_30303	
      15.209	           1	        E104	        2424	25_:_30304	
       8.610	           1	        E104	        2425	25_:_30305	
       5.314	           1	        E104	        2426	25_:_30306	
      37.347	           1	        E104	        2427	25_:_30307	
      24.565	           1	        E104	        2428	25_:_30308	
     -38.094	           1	        E104	        2429	25_:_30309	
       1.881	           1	        E104	        2430	25_:_30310	
      16.084	           1	        E104	        2431	25_:_30401	
      -1.783	           1	        E104	        2432	25_:_30402	
      43.539	           1	        E104	        2433	25_:_30403	
       9.553	           1	        E104	        2434	25_:_30404	
      30.278	           1	        E104	        2435	25_:_30405	
      11.903	           1	        E104	        2436	25_:_30406	
      19.495	           1	        E104	        2437	25_:_30407	
      18.940	           1	        E104	        2438	25_:_30408	
      -2.585	           1	        E104	        2439	25_:_30409	
     -16.993	           1	        E104	        2440	25_:_30410	
     -31.413	           1	        E104	        2441	25_:_30501	
       1.793	           1	        E104	        2442	25_:_30502	
      51.352	           1	        E104	        2443	25_:_30503	
      26.962	           1	        E104	        2444	25_:_30504	
      45.685	           1	        E104	        2445	25_:_30505	
       4.882	           1	        E104	        2446	25_:_30506	
     -25.039	           1	        E104	        2447	25_:_30507	
       0.455	           1	        E104	        2448	25_:_30508	
      35.023	           1	        E104	        2449	25_:_30509	
      24.475	           1	        E104	        2450	25_:_30510	
     -37.149	           1	        E104	        2451	25_:_60101	
      -2.411	           1	        E104	        2452	25_:_60102	
     -25.573	           1	        E104	        2453	25_:_60103	
     -20.873	           1	        E104	        2454	25_:_60104	
       1.976	           1	        E104	        2455	25_:_60105	
     -43.244	           1	        E104	        2456	25_:_60106	
       9.268	           1	        E104	        2457	25_:_60107	
     -17.821	           1	        E104	        2458	25_:_60108	
     -19.475	           1	        E104	        2459	25_:_60109	
     -14.258	           1	        E104	        2460	25_:_60110	
      -2.944	           1	        E104	        2461	25_:_60201	
     -33.935	           1	        E104	        2462	25_:_60202	
     -36.501	           1	        E104	        2463	25_:_60203	
     -19.304	           1	        E104	        2464	25_:_60204	
     -30.025	           1	        E104	        2465	25_:_60205	
     -16.973	           1	        E104	        2466	25_:_60206	
     -23.111	           1	        E104	        2467	25_:_60207	
      -9.735	           1	        E104	        2468	25_:_60208	
       5.872	           1	        E104	        2469	25_:_60209	
     -24.193	           1	        E104	        2470	25_:_60210	
       6.107	           1	        E104	        2471	25_:_60301	
     -27.794	           1	        E104	        2472	25_:_60302	
     -28.055	           1	        E104	        2473	25_:_60303	
     -14.770	           1	        E104	        2474	25_:_60304	
       5.281	           1	        E104	        2475	25_:_60305	
     -36.417	           1	        E104	        2476	25_:_60306	
       5.627	           1	        E104	        2477	25_:_60307	
      20.540	           1	        E104	        2478	25_:_60308	
     -16.238	           1	        E104	        2479	25_:_60309	
      18.612	           1	        E104	        2480	25_:_60310	
     -10.158	           1	        E104	        2481	25_:_60401	
       9.328	           1	        E104	        2482	25_:_60402	
      -0.911	           1	        E104	        2483	25_:_60403	
       2.442	           1	        E104	        2484	25_:_60404	
     -31.076	           1	        E104	        2485	25_:_60405	
      18.309	           1	        E104	        2486	25_:_60406	
     -14.534	           1	        E104	        2487	25_:_60407	
     -28.778	           1	        E104	        2488	25_:_60408	
       3.735	           1	        E104	        2489	25_:_60409	
      13.089	           1	        E104	        2490	25_:_60410	
     -14.783	           1	        E104	        2491	25_:_60501	
       7.767	           1	        E104	        2492	25_:_60502	
      -4.060	           1	        E104	        2493	25_:_60503	
      17.356	           1	        E104	        2494	25_:_60504	
     -22.893	           1	        E104	        2495	25_:_60505	
       1.599	           1	        E104	        2496	25_:_60506	
       8.806	           1	        E104	        2497	25_:_60507	
      -1.043	           1	        E104	        2498	25_:_60508	
      25.786	           1	        E104	        2499	25_:_60509	
       2.775	           1	        E104	        2500	25_:_60510	
      15.189	           1	        E104	        2501	26_:_30101	
     -34.116	           1	        E104	        2502	26_:_30102	
     -25.123	           1	        E104	        2503	26_:_30103	
       7.193	           1	        E104	        2504	26_:_30104	
     -53.958	           1	        E104	        2505	26_:_30105	
       0.344	           1	        E104	        2506	26_:_30106	
      -1.635	           1	        E104	        2507	26_:_30107	
       4.632	           1	        E104	        2508	26_:_30108	
      -5.455	           1	        E104	        2509	26_:_30109	
     -26.022	           1	        E104	        2510	26_:_30110	
     -31.756	           1	        E104	        2511	26_:_30201	
     -35.774	           1	        E104	        2512	26_:_30202	
     -20.580	           1	        E104	        2513	26_:_30203	
      -7.384	           1	        E104	        2514	26_:_30204	
       1.351	           1	        E104	        2515	26_:_30205	
     -10.739	           1	        E104	        2516	26_:_30206	
     -43.048	           1	        E104	        2517	26_:_30207	
     -34.701	           1	        E104	        2518	26_:_30208	
      20.984	           1	        E104	        2519	26_:_30209	
     -11.647	           1	        E104	        2520	26_:_30210	
     -30.863	           1	        E104	        2521	26_:_30301	
      -1.745	           1	        E104	        2522	26_:_30302	
       9.888	           1	        E104	        2523	26_:_30303	
      -0.198	           1	        E104	        2524	26_:_30304	
       5.604	           1	        E104	        2525	26_:_30305	
       7.293	           1	        E104	        2526	26_:_30306	
     -15.400	           1	        E104	        2527	26_:_30307	
     -23.892	           1	        E104	        2528	26_:_30308	
       9.649	           1	        E104	        2529	26_:_30309	
      -8.784	           1	        E104	        2530	26_:_30310	
      -6.344	           1	        E104	        2531	26_:_30401	
      -4.892	           1	        E104	        2532	26_:_30402	
      15.826	           1	        E104	        2533	26_:_30403	
       2.294	           1	        E104	        2534	26_:_30404	
     -12.454	           1	        E104	        2535	26_:_30405	
      -5.159	           1	        E104	        2536	26_:_30406	
      20.708	           1	        E104	        2537	26_:_30407	
       2.023	           1	        E104	        2538	26_:_30408	
      40.414	           1	        E104	        2539	26_:_30409	
      -5.001	           1	        E104	        2540	26_:_30410	
     -15.236	           1	        E104	        2541	26_:_30501	
       4.543	           1	        E104	        2542	26_:_30502	
      13.054	           1	        E104	        2543	26_:_30503	
      37.308	           1	        E104	        2544	26_:_30504	
      -3.744	           1	        E104	        2545	26_:_30505	
      25.597	           1	        E104	        2546	26_:_30506	
      21.837	           1	        E104	        2547	26_:_30507	
      23.536	           1	        E104	        2548	26_:_30508	
      43.592	           1	        E104	        2549	26_:_30509	
      30.573	           1	        E104	        2550	26_:_30510	
      -7.820	           1	        E104	        2551	26_:_60101	
     -36.148	           1	        E104	        2552	26_:_60102	
     -37.471	           1	        E104	        2553	26_:_60103	
      -9.578	           1	        E104	        2554	26_:_60104	
     -31.328	           1	        E104	        2555	26_:_60105	
      11.171	           1	        E104	        2556	26_:_60106	
     -46.306	           1	        E104	        2557	26_:_60107	
      -5.012	           1	        E104	        2558	26_:_60108	
     -18.994	           1	        E104	        2559	26_:_60109	
     -14.820	           1	        E104	        2560	26_:_60110	
     -47.411	           1	        E104	        2561	26_:_60201	
     -33.985	           1	        E104	        2562	26_:_60202	
     -12.447	           1	        E104	        2563	26_:_60203	
      -9.033	           1	        E104	        2564	26_:_60204	
     -33.001	           1	        E104	        2565	26_:_60205	
     -55.777	           1	        E104	        2566	26_:_60206	
      -3.620	           1	        E104	        2567	26_:_60207	
     -20.112	           1	        E104	        2568	26_:_60208	
     -16.821	           1	        E104	        2569	26_:_60209	
     -57.034	           1	        E104	        2570	26_:_60210	
      -5.116	           1	        E104	        2571	26_:_60301	
     -32.344	           1	        E104	        2572	26_:_60302	
      13.483	           1	        E104	        2573	26_:_60303	
     -10.161	           1	        E104	        2574	26_:_60304	
      -7.855	           1	        E104	        2575	26_:_60305	
     -20.663	           1	        E104	        2576	26_:_60306	
     -13.690	           1	        E104	        2577	26_:_60307	
     -36.501	           1	        E104	        2578	26_:_60308	
     -19.668	           1	        E104	        2579	26_:_60309	
      -0.464	           1	        E104	        2580	26_:_60310	
     -16.846	           1	        E104	        2581	26_:_60401	
      -6.833	           1	        E104	        2582	26_:_60402	
       6.975	           1	        E104	        2583	26_:_60403	
       0.517	           1	        E104	        2584	26_:_60404	
       1.962	           1	        E104	        2585	26_:_60405	
      16.817	           1	        E104	        2586	26_:_60406	
      10.828	           1	        E104	        2587	26_:_60407	
      22.621	           1	        E104	        2588	26_:_60408	
      -7.385	           1	        E104	        2589	26_:_60409	
      -4.250	           1	        E104	        2590	26_:_60410	
      22.665	           1	        E104	        2591	26_:_60501	
      33.435	           1	        E104	        2592	26_:_60502	
      -5.484	           1	        E104	        2593	26_:_60503	
      13.581	           1	        E104	        2594	26_:_60504	
       9.980	           1	        E104	        2595	26_:_60505	
      23.934	           1	        E104	        2596	26_:_60506	
      -0.029	           1	        E104	        2597	26_:_60507	
      11.478	           1	        E104	        2598	26_:_60508	
      -3.133	           1	        E104	        2599	26_:_60509	
      -1.803	           1	        E104	        2600	26_:_60510	
     -46.459	           1	        E104	        2601	27_:_30101	
       2.775	           1	        E104	        2602	27_:_30102	
       3.273	           1	        E104	        2603	27_:_30103	
       6.030	           1	        E104	        2604	27_:_30104	
     -25.702	           1	        E104	        2605	27_:_30105	
      -1.296	           1	        E104	        2606	27_:_30106	
      40.401	           1	        E104	        2607	27_:_30107	
     -32.203	           1	        E104	        2608	27_:_30108	
       7.782	           1	        E104	        2609	27_:_30109	
       9.191	           1	        E104	        2610	27_:_30110	
      19.408	           1	        E104	        2611	27_:_30201	
     -18.311	           1	        E104	        2612	27_:_30202	
      -2.596	           1	        E104	        2613	27_:_30203	
     -32.038	           1	        E104	        2614	27_:_30204	
     -10.114	           1	        E104	        2615	27_:_30205	
     -31.362	           1	        E104	        2616	27_:_30206	
     -18.907	           1	        E104	        2617	27_:_30207	
      15.538	           1	        E104	        2618	27_:_30208	
     -11.773	           1	        E104	        2619	27_:_30209	
       2.134	           1	        E104	        2620	27_:_30210	
       5.385	           1	        E104	        2621	27_:_30301	
      -9.414	           1	        E104	        2622	27_:_30302	
      19.174	           1	        E104	        2623	27_:_30303	
     -14.342	           1	        E104	        2624	27_:_30304	
     -42.418	           1	        E104	        2625	27_:_30305	
       3.693	           1	        E104	        2626	27_:_30306	
       0.046	           1	        E104	        2627	27_:_30307	
      28.452	           1	        E104	        2628	27_:_30308	
      40.046	           1	        E104	        2629	27_:_30309	
       2.734	           1	        E104	        2630	27_:_30310	
      15.422	           1	        E104	        2631	27_:_30401	
     -26.390	           1	        E104	        2632	27_:_30402	
      -8.933	           1	        E104	        2633	27_:_30403	
     -23.827	           1	        E104	        2634	27_:_30404	
     -34.604	           1	        E104	        2635	27_:_30405	
      18.753	           1	        E104	        2636	27_:_30406	
      42.148	           1	        E104	        2637	27_:_30407	
      31.215	           1	        E104	        2638	27_:_30408	
      40.694	           1	        E104	        2639	27_:_30409	
      15.746	           1	        E104	        2640	27_:_30410	
       7.052	           1	        E104	        2641	27_:_30501	
      -5.468	           1	        E104	        2642	27_:_30502	
     -18.472	           1	        E104	        2643	27_:_30503	
      14.717	           1	        E104	        2644	27_:_30504	
      12.657	           1	        E104	        2645	27_:_30505	
      -8.890	           1	        E104	        2646	27_:_30506	
      35.478	           1	        E104	        2647	27_:_30507	
      -1.276	           1	        E104	        2648	27_:_30508	
       9.444	           1	        E104	        2649	27_:_30509	
      20.500	           1	        E104	        2650	27_:_30510	
      -5.713	           1	        E104	        2651	27_:_60101	
      -7.807	           1	        E104	        2652	27_:_60102	
     -33.434	           1	        E104	        2653	27_:_60103	
      -4.999	           1	        E104	        2654	27_:_60104	
     -49.112	           1	        E104	        2655	27_:_60105	
     -24.994	           1	        E104	        2656	27_:_60106	
      -9.448	           1	        E104	        2657	27_:_60107	
     -12.104	           1	        E104	        2658	27_:_60108	
     -32.494	           1	        E104	        2659	27_:_60109	
     -28.132	           1	        E104	        2660	27_:_60110	
     -31.785	           1	        E104	        2661	27_:_60201	
     -11.323	           1	        E104	        2662	27_:_60202	
     -35.281	           1	        E104	        2663	27_:_60203	
     -17.997	           1	        E104	        2664	27_:_60204	
     -51.075	           1	        E104	        2665	27_:_60205	
      15.767	           1	        E104	        2666	27_:_60206	
     -10.577	           1	        E104	        2667	27_:_60207	
      33.628	           1	        E104	        2668	27_:_60208	
       4.005	           1	        E104	        2669	27_:_60209	
     -12.081	           1	        E104	        2670	27_:_60210	
     -25.526	           1	        E104	        2671	27_:_60301	
       3.126	           1	        E104	        2672	27_:_60302	
     -12.694	           1	        E104	        2673	27_:_60303	
       9.529	           1	        E104	        2674	27_:_60304	
      14.510	           1	        E104	        2675	27_:_60305	
      16.386	           1	        E104	        2676	27_:_60306	
       1.309	           1	        E104	        2677	27_:_60307	
     -33.287	           1	        E104	        2678	27_:_60308	
      10.827	           1	        E104	        2679	27_:_60309	
     -20.363	           1	        E104	        2680	27_:_60310	
      23.303	           1	        E104	        2681	27_:_60401	
     -11.146	           1	        E104	        2682	27_:_60402	
     -32.585	           1	        E104	        2683	27_:_60403	
      40.438	           1	        E104	        2684	27_:_60404	
     -27.228	           1	        E104	        2685	27_:_60405	
       1.659	           1	        E104	        2686	27_:_60406	
      -0.732	           1	        E104	        2687	27_:_60407	
      10.937	           1	        E104	        2688	27_:_60408	
      19.172	           1	        E104	        2689	27_:_60409	
     -11.100	           1	        E104	        2690	27_:_60410	
      44.836	           1	        E104	        2691	27_:_60501	
     -16.499	           1	        E104	        2692	27_:_60502	
     -12.671	           1	        E104	        2693	27_:_60503	
      -5.343	           1	        E104	        2694	27_:_60504	
      31.898	           1	        E104	        2695	27_:_60505	
     -43.898	           1	        E104	        2696	27_:_60506	
     -24.224	           1	        E104	        2697	27_:_60507	
      40.510	           1	        E104	        2698	27_:_60508	
      18.246	           1	        E104	        2699	27_:_60509	
      12.097	           1	        E104	        2700	27_:_60510	
     -23.224	           1	        E104	        2701	28_:_30101	
     -41.896	           1	        E104	        2702	28_:_30102	
     -17.620	           1	        E104	        2703	28_:_30103	
     -26.421	           1	        E104	        2704	28_:_30104	
      -6.188	           1	        E104	        2705	28_:_30105	
     -45.327	           1	        E104	        2706	28_:_30106	
     -44.548	           1	        E104	        2707	28_:_30107	
     -31.277	           1	        E104	        2708	28_:_30108	
     -17.861	           1	        E104	        2709	28_:_30109	
      -6.272	           1	        E104	        2710	28_:_30110	
     -59.769	           1	        E104	        2711	28_:_30201	
     -21.592	           1	        E104	        2712	28_:_30202	
      -4.509	           1	        E104	        2713	28_:_30203	
     -43.777	           1	        E104	        2714	28_:_30204	
     -25.982	           1	        E104	        2715	28_:_30205	
      -9.518	           1	        E104	        2716	28_:_30206	
     -36.315	           1	        E104	        2717	28_:_30207	
     -11.043	           1	        E104	        2718	28_:_30208	
     -12.549	           1	        E104	        2719	28_:_30209	
     -13.723	           1	        E104	        2720	28_:_30210	
       5.915	           1	        E104	        2721	28_:_30301	
     -30.026	           1	        E104	        2722	28_:_30302	
     -15.539	           1	        E104	        2723	28_:_30303	
     -30.078	           1	        E104	        2724	28_:_30304	
     -37.514	           1	        E104	        2725	28_:_30305	
       7.540	           1	        E104	        2726	28_:_30306	
     -26.596	           1	        E104	        2727	28_:_30307	
      20.865	           1	        E104	        2728	28_:_30308	
      -8.690	           1	        E104	        2729	28_:_30309	
      -3.915	           1	        E104	        2730	28_:_30310	
     -19.210	           1	        E104	        2731	28_:_30401	
      -1.485	           1	        E104	        2732	28_:_30402	
      -6.757	           1	        E104	        2733	28_:_30403	
      -3.365	           1	        E104	        2734	28_:_30404	
       0.177	           1	        E104	        2735	28_:_30405	
     -25.148	           1	        E104	        2736	28_:_30406	
     -44.247	           1	        E104	        2737	28_:_30407	
     -19.881	           1	        E104	        2738	28_:_30408	
       0.550	           1	        E104	        2739	28_:_30409	
      -4.556	           1	        E104	        2740	28_:_30410	
      -5.284	           1	        E104	        2741	28_:_30501	
       1.332	           1	        E104	        2742	28_:_30502	
       2.341	           1	        E104	        2743	28_:_30503	
      -6.226	           1	        E104	        2744	28_:_30504	
     -16.501	           1	        E104	        2745	28_:_30505	
     -11.269	           1	        E104	        2746	28_:_30506	
       4.938	           1	        E104	        2747	28_:_30507	
     -30.138	           1	        E104	        2748	28_:_30508	
      19.857	           1	        E104	        2749	28_:_30509	
      -6.436	           1	        E104	        2750	28_:_30510	
     -41.247	           1	        E104	        2751	28_:_60101	
     -10.151	           1	        E104	        2752	28_:_60102	
     -22.483	           1	        E104	        2753	28_:_60103	
     -33.649	           1	        E104	        2754	28_:_60104	
     -11.419	           1	        E104	        2755	28_:_60105	
     -13.776	           1	        E104	        2756	28_:_60106	
      -0.797	           1	        E104	        2757	28_:_60107	
       8.058	           1	        E104	        2758	28_:_60108	
     -23.131	           1	        E104	        2759	28_:_60109	
     -26.881	           1	        E104	        2760	28_:_60110	
       7.147	           1	        E104	        2761	28_:_60201	
     -23.826	           1	        E104	        2762	28_:_60202	
     -17.502	           1	        E104	        2763	28_:_60203	
     -23.450	           1	        E104	        2764	28_:_60204	
      14.287	           1	        E104	        2765	28_:_60205	
     -17.830	           1	        E104	        2766	28_:_60206	
     -44.488	           1	        E104	        2767	28_:_60207	
       0.175	           1	        E104	        2768	28_:_60208	
       3.672	           1	        E104	        2769	28_:_60209	
      -1.555	           1	        E104	        2770	28_:_60210	
      -8.035	           1	        E104	        2771	28_:_60301	
     -22.818	           1	        E104	        2772	28_:_60302	
     -20.570	           1	        E104	        2773	28_:_60303	
     -24.326	           1	        E104	        2774	28_:_60304	
      21.987	           1	        E104	        2775	28_:_60305	
      13.304	           1	        E104	        2776	28_:_60306	
     -18.334	           1	        E104	        2777	28_:_60307	
      33.852	           1	        E104	        2778	28_:_60308	
     -21.578	           1	        E104	        2779	28_:_60309	
      11.411	           1	        E104	        2780	28_:_60310	
       2.998	           1	        E104	        2781	28_:_60401	
      28.830	           1	        E104	        2782	28_:_60402	
       7.908	           1	        E104	        2783	28_:_60403	
       4.420	           1	        E104	        2784	28_:_60404	
      19.063	           1	        E104	        2785	28_:_60405	
      27.601	           1	        E104	        2786	28_:_60406	
     -15.049	           1	        E104	        2787	28_:_60407	
      -9.745	           1	        E104	        2788	28_:_60408	
      -6.492	           1	        E104	        2789	28_:_60409	
      21.083	           1	        E104	        2790	28_:_60410	
      -0.550	           1	        E104	        2791	28_:_60501	
     -23.693	           1	        E104	        2792	28_:_60502	
      -2.439	           1	        E104	        2793	28_:_60503	
      -5.721	           1	        E104	        2794	28_:_60504	
      24.045	           1	        E104	        2795	28_:_60505	
     -11.879	           1	        E104	        2796	28_:_60506	
      19.277	           1	        E104	        2797	28_:_60507	
      17.557	           1	        E104	        2798	28_:_60508	
      23.756	           1	        E104	        2799	28_:_60509	
       6.483	           1	        E104	        2800	28_:_60510	
     -45.425	           1	        E104	        2801	29_:_30101	
      -6.804	           1	        E104	        2802	29_:_30102	
     -55.507	           1	        E104	        2803	29_:_30103	
       4.818	           1	        E104	        2804	29_:_30104	
     -27.617	           1	        E104	        2805	29_:_30105	
      -5.033	           1	        E104	        2806	29_:_30106	
     -36.026	           1	        E104	        2807	29_:_30107	
     -21.296	           1	        E104	        2808	29_:_30108	
       4.674	           1	        E104	        2809	29_:_30109	
     -39.397	           1	        E104	        2810	29_:_30110	
      -9.486	           1	        E104	        2811	29_:_30201	
     -53.012	           1	        E104	        2812	29_:_30202	
     -42.730	           1	        E104	        2813	29_:_30203	
      14.880	           1	        E104	        2814	29_:_30204	
     -19.019	           1	        E104	        2815	29_:_30205	
     -29.361	           1	        E104	        2816	29_:_30206	
     -53.547	           1	        E104	        2817	29_:_30207	
     -29.847	           1	        E104	        2818	29_:_30208	
     -14.129	           1	        E104	        2819	29_:_30209	
     -13.838	           1	        E104	        2820	29_:_30210	
      -5.584	           1	        E104	        2821	29_:_30301	
       0.157	           1	        E104	        2822	29_:_30302	
      -0.925	           1	        E104	        2823	29_:_30303	
     -15.976	           1	        E104	        2824	29_:_30304	
     -23.912	           1	        E104	        2825	29_:_30305	
      32.016	           1	        E104	        2826	29_:_30306	
     -27.642	           1	        E104	        2827	29_:_30307	
     -13.702	           1	        E104	        2828	29_:_30308	
     -17.729	           1	        E104	        2829	29_:_30309	
      29.320	           1	        E104	        2830	29_:_30310	
      11.722	           1	        E104	        2831	29_:_30401	
      21.606	           1	        E104	        2832	29_:_30402	
     -12.144	           1	        E104	        2833	29_:_30403	
     -21.509	           1	        E104	        2834	29_:_30404	
       5.760	           1	        E104	        2835	29_:_30405	
      37.292	           1	        E104	        2836	29_:_30406	
      12.483	           1	        E104	        2837	29_:_30407	
       5.216	           1	        E104	        2838	29_:_30408	
       9.676	           1	        E104	        2839	29_:_30409	
      28.213	           1	        E104	        2840	29_:_30410	
     -31.203	           1	        E104	        2841	29_:_30501	
       3.448	           1	        E104	        2842	29_:_30502	
     -10.346	           1	        E104	        2843	29_:_30503	
      -4.779	           1	        E104	        2844	29_:_30504	
     -28.467	           1	        E104	        2845	29_:_30505	
       1.674	           1	        E104	        2846	29_:_30506	
      13.989	           1	        E104	        2847	29_:_30507	
       1.753	           1	        E104	        2848	29_:_30508	
      12.206	           1	        E104	        2849	29_:_30509	
      13.671	           1	        E104	        2850	29_:_30510	
      -9.210	           1	        E104	        2851	29_:_60101	
     -20.740	           1	        E104	        2852	29_:_60102	
      -2.169	           1	        E104	        2853	29_:_60103	
     -19.408	           1	        E104	        2854	29_:_60104	
     -20.727	           1	        E104	        2855	29_:_60105	
      -0.349	           1	        E104	        2856	29_:_60106	
       7.038	           1	        E104	        2857	29_:_60107	
     -15.116	           1	        E104	        2858	29_:_60108	
     -28.006	           1	        E104	        2859	29_:_60109	
       6.379	           1	        E104	        2860	29_:_60110	
     -14.565	           1	        E104	        2861	29_:_60201	
     -20.223	           1	        E104	        2862	29_:_60202	
     -49.420	           1	        E104	        2863	29_:_60203	
     -55.277	           1	        E104	        2864	29_:_60204	
     -23.688	           1	        E104	        2865	29_:_60205	
     -60.645	           1	        E104	        2866	29_:_60206	
     -24.488	           1	        E104	        2867	29_:_60207	
     -28.875	           1	        E104	        2868	29_:_60208	
      -9.172	           1	        E104	        2869	29_:_60209	
     -12.136	           1	        E104	        2870	29_:_60210	
     -17.010	           1	        E104	        2871	29_:_60301	
      13.345	           1	        E104	        2872	29_:_60302	
     -26.878	           1	        E104	        2873	29_:_60303	
     -25.575	           1	        E104	        2874	29_:_60304	
     -32.499	           1	        E104	        2875	29_:_60305	
      -3.337	           1	        E104	        2876	29_:_60306	
     -12.171	           1	        E104	        2877	29_:_60307	
       0.937	           1	        E104	        2878	29_:_60308	
     -10.830	           1	        E104	        2879	29_:_60309	
       0.794	           1	        E104	        2880	29_:_60310	
      24.363	           1	        E104	        2881	29_:_60401	
      -0.306	           1	        E104	        2882	29_:_60402	
       3.693	           1	        E104	        2883	29_:_60403	
      -7.135	           1	        E104	        2884	29_:_60404	
     -38.468	           1	        E104	        2885	29_:_60405	
     -38.538	           1	        E104	        2886	29_:_60406	
       0.435	           1	        E104	        2887	29_:_60407	
      33.774	           1	        E104	        2888	29_:_60408	
      19.771	           1	        E104	        2889	29_:_60409	
     -12.462	           1	        E104	        2890	29_:_60410	
      -4.543	           1	        E104	        2891	29_:_60501	
       0.299	           1	        E104	        2892	29_:_60502	
     -30.367	           1	        E104	        2893	29_:_60503	
      41.323	           1	        E104	        2894	29_:_60504	
      28.317	           1	        E104	        2895	29_:_60505	
      29.737	           1	        E104	        2896	29_:_60506	
     -28.148	           1	        E104	        2897	29_:_60507	
     -12.338	           1	        E104	        2898	29_:_60508	
      19.739	           1	        E104	        2899	29_:_60509	
      26.803	           1	        E104	        2900	29_:_60510	
     -14.264	           1	        E104	        2901	30_:_30101	
     -19.707	           1	        E104	        2902	30_:_30102	
     -13.352	           1	        E104	        2903	30_:_30103	
       4.014	           1	        E104	        2904	30_:_30104	
       8.254	           1	        E104	        2905	30_:_30105	
     -25.811	           1	        E104	        2906	30_:_30106	
     -25.745	           1	        E104	        2907	30_:_30107	
      -1.809	           1	        E104	        2908	30_:_30108	
       3.094	           1	        E104	        2909	30_:_30109	
      -4.996	           1	        E104	        2910	30_:_30110	
     -23.564	           1	        E104	        2911	30_:_30201	
     -12.929	           1	        E104	        2912	30_:_30202	
     -36.368	           1	        E104	        2913	30_:_30203	
      13.523	           1	        E104	        2914	30_:_30204	
     -20.297	           1	        E104	        2915	30_:_30205	
      -7.334	           1	        E104	        2916	30_:_30206	
